Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location
MED6073,Paracetamol,Injection,220.0,90.2,Caremed Pvt Ltd,10-02-2027,06-10-2025,67.0,NO,15.0,Rack C
MED6075,Amoxicillin,Injection,244.0,81.23,Pharmaplus,04-01-2027,27-01-2025,70.0,YES,261.0,Shelf 1
MED6077,Azithromycin,Tablet,335.0,223.34,Caremed Pvt Ltd,22-02-2029,15-01-2025,16.0,NO,291.0,Cold Storage
MED6078,Ibuprofen,Syrup,270.0,168.78,Pharmaplus,25-04-2026,28-10-2025,86.0,NO,122.0,Rack B
MED6079,Vitamin C,Capsule,405.0,225.22,Healthcare Distributors,13-06-2027,22-03-2025,39.0,YES,251.0,Rack A
MED6081,Azithromycin,Capsule,183.0,66.16,Medisupply Co.,06-03-2027,17-06-2025,16.0,NO,192.0,Rack B
MED6084,Omeprazole,Tablet,361.0,495.04,Medisupply Co.,16-10-2026,27-05-2025,94.0,YES,188.0,Shelf 2
MED6086,Vitamin C,Capsule,226.0,245.26,Caremed Pvt Ltd,08-03-2028,05-11-2025,12.0,NO,69.0,Rack A
MED6087,Omeprazole,Syrup,157.0,263.78,Wellness Pharma,17-10-2028,20-09-2025,80.0,YES,295.0,Cold Storage
MED6088,Vitamin C,Capsule,326.0,144.2,Apollo Meds,28-11-2026,05-11-2025,79.0,NO,293.0,Shelf 1
MED6089,Metfromin,Tablet,213.0,134.99,Pharmaplus,27-10-2027,19-02-2025,100.0,NO,5.0,Shelf 1
MED6091,Dolo 650,Capsule,304.0,351.87,Wellness Pharma,29-02-2028,07-08-2025,98.0,NO,253.0,Rack A
MED6092,Insulin,Tablet,309.0,186.46,Medisupply Co.,23-06-2027,06-04-2025,62.0,NO,198.0,Rack B
MED6093,Paracetamol,Capsule,193.0,129.4,Caremed Pvt Ltd,30-04-2027,23-03-2025,59.0,NO,0.0,Rack C
MED6094,Metfromin,Syrup,242.0,490.72,Pharmaplus,07-08-2026,22-10-2025,59.0,YES,295.0,Shelf 1
MED6095,Amoxicillin,Capsule,257.0,31.38,Apollo Meds,16-09-2026,06-06-2025,54.0,NO,282.0,Shelf 1
MED6097,Azithromycin,Injection,427.0,452.53,Healthcare Distributors,12-04-2028,19-05-2025,44.0,NO,281.0,Rack A
MED6099,Vitamin C,Syrup,273.0,186.25,Medisupply Co.,25-11-2026,03-07-2025,57.0,YES,62.0,Rack C
MED6100,Cetirizine,Injection,187.0,144.39,Medisupply Co.,13-03-2028,24-11-2025,21.0,YES,105.0,Rack B
MED6101,Azithromycin,Injection,300.0,295.97,Wellness Pharma,26-11-2028,30-09-2025,54.0,NO,262.0,Shelf 1
MED6102,Ibuprofen,Injection,237.0,356.64,Medisupply Co.,21-06-2027,24-01-2025,51.0,YES,152.0,Shelf 1
MED6104,Cetirizine,Syrup,253.0,192.83,Wellness Pharma,30-01-2027,09-12-2025,17.0,NO,20.0,Rack A
MED6105,Azithromycin,Capsule,479.0,394.08,Apollo Meds,07-04-2027,18-02-2025,44.0,YES,84.0,Rack A
MED6106,Cetirizine,Syrup,160.0,373.38,Medisupply Co.,28-06-2028,24-12-2025,95.0,YES,163.0,Rack A
MED6107,Paracetamol,Capsule,323.0,131.8,Medisupply Co.,23-11-2028,04-02-2025,88.0,NO,182.0,Rack C
MED6109,Insulin,Injection,301.0,220.75,Caremed Pvt Ltd,29-01-2028,12-03-2025,28.0,NO,124.0,Rack B
MED6110,Vitamin C,Capsule,208.0,148.9,Pharmaplus,19-07-2027,10-06-2025,43.0,NO,171.0,Rack B
MED6111,Omeprazole,Tablet,355.0,471.72,Caremed Pvt Ltd,07-05-2028,27-04-2025,82.0,NO,195.0,Shelf 1
MED6112,Azithromycin,Capsule,457.0,322.42,Apollo Meds,01-11-2028,20-08-2025,29.0,YES,114.0,Cold Storage
MED6114,Vitamin C,Capsule,244.0,415.0,Medisupply Co.,06-04-2027,10-11-2025,59.0,NO,24.0,Rack B
MED6115,Cetirizine,Capsule,271.0,427.39,Medisupply Co.,01-04-2029,11-03-2025,17.0,NO,223.0,Rack C
MED6117,Cetirizine,Tablet,339.0,419.08,Healthcare Distributors,15-09-2027,12-01-2025,40.0,NO,42.0,Cold Storage
MED6118,Paracetamol,Syrup,491.0,176.61,Pharmaplus,20-09-2028,27-11-2025,56.0,YES,167.0,Rack C
MED6119,Omeprazole,Injection,281.0,408.96,Medisupply Co.,10-08-2028,11-11-2025,34.0,NO,4.0,Rack C
MED6121,Vitamin C,Injection,343.0,199.66,Pharmaplus,27-03-2027,07-08-2025,98.0,YES,66.0,Shelf 1
MED6123,Vitamin C,Tablet,426.0,332.07,Apollo Meds,15-11-2027,17-05-2025,11.0,YES,279.0,Rack B
MED6124,Metfromin,Syrup,381.0,86.77,Healthcare Distributors,09-07-2027,10-01-2025,50.0,YES,27.0,Shelf 2
MED6125,Vitamin C,Capsule,489.0,274.75,Wellness Pharma,04-06-2028,27-12-2025,62.0,NO,146.0,Rack A
MED6126,Dolo 650,Syrup,491.0,142.75,Caremed Pvt Ltd,30-01-2027,05-12-2025,73.0,NO,42.0,Cold Storage
MED6127,Insulin,Capsule,397.0,66.05,Healthcare Distributors,03-10-2027,23-09-2025,50.0,NO,16.0,Rack A
MED6128,Paracetamol,Injection,191.0,318.19,Caremed Pvt Ltd,11-11-2027,25-01-2025,52.0,NO,196.0,Rack C
MED6129,Metfromin,Injection,500.0,240.77,Wellness Pharma,27-06-2029,13-09-2025,45.0,YES,163.0,Rack A
MED6130,Amoxicillin,Tablet,303.0,113.38,Pharmaplus,23-04-2029,21-11-2025,10.0,YES,278.0,Shelf 1
MED6133,Ibuprofen,Syrup,307.0,115.99,Apollo Meds,22-10-2027,27-08-2025,92.0,NO,252.0,Shelf 2
MED6134,Vitamin C,Capsule,193.0,217.61,Apollo Meds,31-12-2027,16-03-2025,51.0,NO,9.0,Rack B
MED6135,Cetirizine,Tablet,462.0,42.52,Wellness Pharma,28-06-2029,02-03-2025,86.0,NO,208.0,Cold Storage
MED6138,Paracetamol,Tablet,480.0,310.35,Wellness Pharma,01-09-2026,17-09-2025,58.0,NO,262.0,Cold Storage
MED6139,Omeprazole,Capsule,296.0,12.09,Pharmaplus,08-10-2027,15-03-2025,95.0,YES,67.0,Rack C
MED6140,Insulin,Syrup,235.0,396.15,Pharmaplus,18-12-2028,05-01-2025,90.0,YES,41.0,Rack A
MED6141,Vitamin C,Capsule,417.0,377.56,Wellness Pharma,20-06-2029,13-10-2025,13.0,YES,180.0,Rack A
MED6142,Omeprazole,Capsule,210.0,103.45,Pharmaplus,19-03-2029,15-07-2025,23.0,YES,217.0,Rack A
MED6145,Vitamin C,Syrup,151.0,349.48,Apollo Meds,26-12-2028,26-03-2025,79.0,NO,4.0,Rack C
MED6146,Dolo 650,Injection,379.0,423.01,Medisupply Co.,30-03-2029,23-06-2025,69.0,NO,271.0,Rack B
MED6147,Insulin,Tablet,271.0,65.11,Healthcare Distributors,19-11-2027,16-12-2025,69.0,NO,31.0,Rack A
MED6150,Amoxicillin,Tablet,465.0,163.11,Medisupply Co.,06-07-2027,24-09-2025,22.0,YES,17.0,Shelf 2
MED6152,Azithromycin,Capsule,221.0,316.67,Wellness Pharma,01-07-2028,31-05-2025,72.0,NO,261.0,Rack B
MED6154,Vitamin C,Capsule,451.0,349.39,Healthcare Distributors,05-10-2029,11-08-2025,13.0,YES,93.0,Shelf 1
MED6157,Cetirizine,Tablet,414.0,497.2,Caremed Pvt Ltd,26-10-2027,02-07-2025,56.0,YES,50.0,Shelf 2
MED6158,Paracetamol,Syrup,482.0,60.71,Apollo Meds,30-10-2026,19-05-2025,23.0,NO,245.0,Shelf 1
MED6159,Omeprazole,Capsule,458.0,398.11,Caremed Pvt Ltd,31-07-2028,15-03-2025,95.0,NO,226.0,Cold Storage
MED6160,Insulin,Syrup,477.0,499.65,Caremed Pvt Ltd,14-06-2028,20-07-2025,68.0,YES,153.0,Rack C
MED6161,Vitamin C,Capsule,234.0,396.77,Pharmaplus,14-01-2027,14-11-2025,69.0,NO,188.0,Shelf 2
MED6162,Omeprazole,Tablet,371.0,254.32,Medisupply Co.,01-05-2028,10-02-2025,69.0,NO,263.0,Rack B
MED6163,Vitamin C,Injection,494.0,465.17,Apollo Meds,11-08-2028,25-08-2025,52.0,YES,42.0,Shelf 2
MED6164,Metfromin,Capsule,363.0,469.95,Apollo Meds,11-10-2027,05-07-2025,32.0,YES,131.0,Shelf 1
MED6166,Dolo 650,Capsule,344.0,21.06,Caremed Pvt Ltd,24-12-2027,15-04-2025,31.0,NO,166.0,Cold Storage
MED6167,Insulin,Syrup,410.0,150.08,Healthcare Distributors,11-11-2028,03-05-2025,85.0,NO,72.0,Rack B
MED6168,Azithromycin,Capsule,426.0,206.73,Apollo Meds,16-01-2027,12-03-2025,75.0,YES,41.0,Shelf 1
MED6169,Ibuprofen,Capsule,368.0,65.31,Caremed Pvt Ltd,11-08-2027,09-03-2025,89.0,YES,123.0,Rack B
MED6170,Vitamin C,Injection,345.0,462.4,Healthcare Distributors,19-03-2028,10-09-2025,70.0,YES,143.0,Rack B
MED6171,Cetirizine,Tablet,162.0,312.88,Wellness Pharma,02-11-2026,03-06-2025,88.0,YES,106.0,Rack B
MED6172,Azithromycin,Syrup,345.0,330.95,Wellness Pharma,28-07-2029,28-07-2025,87.0,NO,295.0,Shelf 2
MED6174,Paracetamol,Tablet,482.0,78.91,Medisupply Co.,20-05-2028,23-08-2025,14.0,NO,110.0,Rack B
MED6177,Vitamin C,Tablet,375.0,357.41,Caremed Pvt Ltd,07-08-2027,28-02-2025,21.0,YES,138.0,Rack C
MED6180,Metfromin,Syrup,484.0,183.86,Medisupply Co.,18-04-2029,25-05-2025,23.0,NO,286.0,Rack A
MED6181,Vitamin C,Capsule,214.0,142.78,Medisupply Co.,23-02-2029,12-07-2025,62.0,YES,172.0,Shelf 1
MED6183,Insulin,Injection,224.0,371.17,Caremed Pvt Ltd,16-04-2028,12-01-2025,97.0,NO,277.0,Shelf 2
MED6184,Paracetamol,Tablet,456.0,337.58,Caremed Pvt Ltd,03-02-2027,28-09-2025,71.0,YES,23.0,Cold Storage
MED6188,Azithromycin,Capsule,259.0,292.12,Apollo Meds,10-06-2027,28-11-2025,37.0,NO,98.0,Cold Storage
MED6189,Ibuprofen,Tablet,219.0,234.18,Medisupply Co.,25-03-2028,19-01-2025,29.0,NO,222.0,Rack C
MED6192,Azithromycin,Tablet,183.0,106.14,Medisupply Co.,20-04-2027,30-12-2025,32.0,YES,61.0,Rack B
MED6194,Paracetamol,Syrup,453.0,210.07,Medisupply Co.,15-08-2028,06-10-2025,24.0,YES,79.0,Shelf 2
MED6195,Omeprazole,Capsule,479.0,189.25,Pharmaplus,26-10-2026,14-07-2025,61.0,NO,282.0,Cold Storage
MED6196,Insulin,Capsule,187.0,288.93,Caremed Pvt Ltd,03-10-2027,24-06-2025,37.0,NO,272.0,Cold Storage
MED6197,Vitamin C,Injection,340.0,237.34,Caremed Pvt Ltd,27-06-2029,20-08-2025,65.0,NO,8.0,Rack A
MED6198,Omeprazole,Tablet,225.0,497.13,Medisupply Co.,20-05-2026,13-12-2025,59.0,NO,122.0,Shelf 2
MED6199,Vitamin C,Syrup,315.0,286.25,Wellness Pharma,29-10-2027,10-04-2025,44.0,NO,283.0,Shelf 2
MED6200,Metfromin,Injection,312.0,440.46,Caremed Pvt Ltd,05-05-2028,18-07-2025,74.0,YES,113.0,Rack C
MED6201,Azithromycin,Injection,212.0,291.43,Wellness Pharma,19-03-2029,12-10-2025,95.0,YES,20.0,Rack B
MED6203,Vitamin C,Tablet,459.0,410.28,Wellness Pharma,11-08-2026,02-06-2025,42.0,NO,91.0,Shelf 1
MED6204,Cetirizine,Syrup,181.0,172.48,Healthcare Distributors,01-08-2028,15-04-2025,70.0,YES,53.0,Shelf 2
MED6205,Azithromycin,Capsule,299.0,245.07,Apollo Meds,21-03-2028,20-07-2025,17.0,NO,150.0,Shelf 1
MED6206,Cetirizine,Tablet,331.0,351.46,Pharmaplus,11-10-2028,22-11-2025,60.0,NO,252.0,Shelf 1
MED6207,Paracetamol,Capsule,330.0,410.81,Caremed Pvt Ltd,13-04-2029,22-11-2025,74.0,NO,4.0,Rack A
MED6209,Insulin,Injection,186.0,129.37,Caremed Pvt Ltd,01-07-2026,30-06-2025,99.0,YES,78.0,Shelf 2
MED6210,Vitamin C,Capsule,350.0,51.25,Apollo Meds,11-08-2028,22-01-2025,71.0,NO,53.0,Shelf 1
MED6211,Omeprazole,Injection,301.0,157.91,Apollo Meds,21-07-2027,26-11-2025,83.0,NO,233.0,Rack C
MED6212,Vitamin C,Capsule,338.0,175.93,Medisupply Co.,22-08-2029,07-04-2025,54.0,YES,280.0,Shelf 1
MED6214,Vitamin C,Capsule,335.0,178.41,Medisupply Co.,06-09-2027,16-02-2025,65.0,NO,14.0,Shelf 2
MED6217,Paracetamol,Tablet,477.0,357.94,Pharmaplus,17-09-2028,05-01-2025,20.0,YES,37.0,Shelf 1
MED6218,Dolo 650,Capsule,496.0,132.61,Healthcare Distributors,27-12-2029,25-12-2025,56.0,YES,272.0,Shelf 2
MED6219,Omeprazole,Syrup,309.0,270.55,Apollo Meds,26-09-2029,31-12-2025,95.0,YES,273.0,Shelf 1
MED6222,Azithromycin,Syrup,438.0,215.19,Apollo Meds,19-11-2028,01-03-2025,98.0,NO,94.0,Rack B
MED6224,Cetirizine,Capsule,223.0,146.34,Medisupply Co.,10-02-2029,26-03-2025,45.0,NO,284.0,Shelf 2
MED6225,Insulin,Syrup,458.0,415.9,Medisupply Co.,07-06-2028,27-08-2025,22.0,YES,213.0,Shelf 1
MED6226,Vitamin C,Syrup,393.0,16.79,Wellness Pharma,25-12-2026,26-03-2025,71.0,YES,173.0,Rack C
MED6228,Insulin,Tablet,437.0,309.03,Healthcare Distributors,30-01-2027,03-07-2025,50.0,NO,8.0,Shelf 2
MED6229,Omeprazole,Tablet,212.0,245.32,Caremed Pvt Ltd,29-11-2028,02-04-2025,87.0,NO,161.0,Shelf 2
MED6230,Cetirizine,Syrup,305.0,255.71,Healthcare Distributors,16-11-2026,18-05-2025,72.0,NO,19.0,Rack B
MED6231,Metformin,Tablet,215.0,487.31,Medisupply Co.,21-11-2027,21-04-2025,67.0,NO,111.0,Rack A
MED6232,Amoxicillin,Injection,444.0,466.13,Apollo Meds,28-05-2029,31-08-2025,93.0,YES,249.0,Rack C
MED6234,Paracetamol,Tablet,413.0,220.78,Pharmaplus,27-06-2026,21-04-2025,17.0,NO,274.0,Cold Storage
MED6235,Paracetamol,Capsule,329.0,108.15,Caremed Pvt Ltd,08-05-2028,05-05-2025,16.0,NO,183.0,Shelf 2
MED6236,Azithromycin,Tablet,228.0,73.2,Apollo Meds,06-02-2028,02-03-2025,96.0,YES,213.0,Rack C
MED6238,Insulin,Capsule,228.0,103.87,Wellness Pharma,19-09-2026,15-09-2025,11.0,NO,3.0,Cold Storage
MED6239,Azithromycin,Injection,500.0,193.4,Healthcare Distributors,15-02-2029,08-06-2025,51.0,NO,246.0,Rack A
MED6240,Azithromycin,Capsule,461.0,491.59,Pharmaplus,25-09-2027,11-10-2025,70.0,YES,274.0,Rack A
MED6244,Omeprazole,Syrup,166.0,169.11,Apollo Meds,29-11-2028,12-09-2025,97.0,NO,60.0,Shelf 1
MED6245,Insulin,Injection,369.0,310.38,Medisupply Co.,19-11-2028,29-09-2025,31.0,YES,286.0,Rack C
MED6246,Ibuprofen,Tablet,427.0,499.06,Apollo Meds,14-10-2027,10-04-2025,46.0,YES,94.0,Rack C
MED6247,Insulin,Syrup,413.0,177.23,Caremed Pvt Ltd,30-09-2028,08-06-2025,51.0,NO,108.0,Rack C
MED6248,Metformin,Capsule,421.0,420.83,Pharmaplus,19-09-2028,12-09-2025,83.0,NO,236.0,Rack A
MED6249,Metformin,Injection,228.0,233.0,Apollo Meds,18-06-2026,24-10-2025,21.0,YES,57.0,Rack A
MED6250,Metformin,Syrup,253.0,368.62,Caremed Pvt Ltd,05-01-2029,09-06-2025,13.0,YES,206.0,Rack B
MED6252,Amoxicillin,Tablet,372.0,348.42,Medisupply Co.,08-01-2027,08-12-2025,92.0,YES,62.0,Rack A
MED6254,Cetirizine,Syrup,322.0,154.48,Pharmaplus,02-01-2027,06-07-2025,98.0,NO,220.0,Rack A
MED6255,Omeprazole,Injection,429.0,172.51,Medisupply Co.,19-12-2026,16-10-2025,11.0,YES,150.0,Shelf 2
MED6257,Paracetamol,Syrup,448.0,399.99,Healthcare Distributors,13-12-2027,01-09-2025,65.0,YES,243.0,Shelf 2
MED6260,Metformin,Tablet,372.0,279.34,Pharmaplus,22-05-2027,23-10-2025,98.0,NO,280.0,Cold Storage
MED6261,Vitamin C,Syrup,493.0,403.6,Healthcare Distributors,05-06-2026,15-07-2025,22.0,YES,164.0,Rack C
MED6263,Metformin,Tablet,165.0,462.55,Caremed Pvt Ltd,02-10-2026,07-02-2025,21.0,YES,78.0,Rack C
MED6264,Cetirizine,Tablet,304.0,109.68,Caremed Pvt Ltd,10-09-2026,27-06-2025,46.0,NO,27.0,Cold Storage
MED6265,Paracetamol,Tablet,155.0,446.24,Wellness Pharma,03-04-2029,18-08-2025,54.0,YES,5.0,Shelf 2
MED6266,Cetirizine,Tablet,234.0,195.66,Caremed Pvt Ltd,24-08-2026,24-08-2025,75.0,NO,56.0,Cold Storage
MED6267,Vitamin C,Injection,303.0,376.07,Wellness Pharma,26-04-2029,13-01-2025,21.0,NO,112.0,Cold Storage
MED6268,Amoxicillin,Tablet,258.0,378.95,Medisupply Co.,22-02-2029,17-06-2025,69.0,YES,17.0,Rack B
MED6269,Insulin,Tablet,385.0,402.14,Apollo Meds,31-08-2028,28-10-2025,41.0,NO,199.0,Cold Storage
MED6271,Omeprazole,Syrup,336.0,138.77,Caremed Pvt Ltd,12-06-2028,26-10-2025,42.0,NO,259.0,Cold Storage
MED6274,Paracetamol,Injection,234.0,415.34,Healthcare Distributors,19-04-2028,23-11-2025,49.0,YES,12.0,Shelf 1
MED6277,Dolo 650,Capsule,381.0,377.58,Medisupply Co.,03-11-2027,12-06-2025,60.0,YES,233.0,Rack C
MED6278,Vitamin C,Syrup,370.0,253.82,Wellness Pharma,20-05-2029,25-05-2025,71.0,NO,119.0,Rack A
MED6279,Azithromycin,Capsule,371.0,469.16,Medisupply Co.,21-05-2027,14-10-2025,16.0,YES,150.0,Rack A
MED6280,Paracetamol,Tablet,409.0,287.69,Apollo Meds,23-02-2028,20-06-2025,35.0,NO,56.0,Shelf 1
MED6281,Azithromycin,Syrup,268.0,498.31,Pharmaplus,04-07-2029,24-07-2025,82.0,YES,215.0,Rack B
MED6282,Insulin,Tablet,285.0,123.47,Apollo Meds,29-09-2026,21-09-2025,55.0,YES,64.0,Shelf 2
MED6283,Vitamin C,Capsule,265.0,478.55,Caremed Pvt Ltd,20-12-2027,07-09-2025,28.0,NO,260.0,Cold Storage
MED6285,Azithromycin,Capsule,276.0,298.17,Wellness Pharma,17-06-2027,27-02-2025,80.0,NO,34.0,Shelf 1
MED6286,Insulin,Capsule,312.0,260.06,Pharmaplus,04-01-2028,31-03-2025,69.0,YES,251.0,Rack B
MED6287,Omeprazole,Injection,482.0,315.37,Pharmaplus,02-10-2028,04-03-2025,19.0,NO,28.0,Shelf 1
MED6288,Omeprazole,Injection,321.0,231.95,Healthcare Distributors,15-05-2027,11-02-2025,87.0,NO,196.0,Rack C
MED6289,Amoxicillin,Syrup,388.0,100.46,Wellness Pharma,27-05-2027,13-05-2025,27.0,YES,130.0,Cold Storage
MED6290,Azithromycin,Injection,243.0,101.69,Medisupply Co.,15-02-2028,23-06-2025,52.0,NO,290.0,Shelf 2
MED6291,Insulin,Tablet,242.0,85.04,Pharmaplus,16-10-2028,29-06-2025,43.0,NO,195.0,Rack A
MED6292,Metformin,Syrup,466.0,265.48,Pharmaplus,09-01-2029,08-10-2025,32.0,YES,73.0,Shelf 1
MED6293,Insulin,Syrup,263.0,411.02,Medisupply Co.,26-11-2027,18-05-2025,15.0,NO,172.0,Rack A
MED6294,Dolo 650,Capsule,251.0,470.09,Pharmaplus,17-08-2026,22-01-2025,10.0,NO,28.0,Rack B
MED6295,Ibuprofen,Capsule,331.0,135.14,Wellness Pharma,28-07-2028,09-04-2025,58.0,YES,221.0,Shelf 1
MED6296,Ibuprofen,Injection,353.0,426.56,Apollo Meds,10-05-2029,12-03-2025,27.0,NO,34.0,Rack B
MED6297,Metformin,Injection,274.0,228.75,Medisupply Co.,13-09-2027,07-06-2025,25.0,NO,274.0,Shelf 1
MED6298,Dolo 650,Tablet,386.0,121.49,Apollo Meds,08-08-2027,07-09-2025,58.0,YES,170.0,Shelf 1
MED6299,Dolo 650,Tablet,442.0,461.19,Apollo Meds,28-08-2027,20-09-2025,59.0,YES,154.0,Rack C
MED6300,Cetirizine,Syrup,410.0,424.51,Healthcare Distributors,27-06-2027,01-12-2025,42.0,NO,222.0,Shelf 2
MED6301,Azithromycin,Injection,365.0,66.44,Healthcare Distributors,17-06-2028,23-07-2025,94.0,NO,245.0,Shelf 2
MED6302,Ibuprofen,Injection,385.0,422.49,Healthcare Distributors,27-11-2027,05-08-2025,50.0,YES,272.0,Cold Storage
MED6304,Cetirizine,Syrup,463.0,491.41,Medisupply Co.,14-04-2028,19-04-2025,49.0,NO,229.0,Shelf 1
MED6305,Azithromycin,Capsule,470.0,147.41,Caremed Pvt Ltd,28-09-2027,01-09-2025,20.0,YES,3.0,Shelf 2
MED6306,Cetirizine,Tablet,272.0,451.68,Medisupply Co.,10-03-2028,26-07-2025,64.0,YES,292.0,Rack C
MED6308,Omeprazole,Tablet,243.0,437.26,Healthcare Distributors,15-07-2027,11-07-2025,69.0,YES,55.0,Shelf 2
MED6310,Vitamin C,Capsule,476.0,294.36,Apollo Meds,05-03-2027,24-05-2025,98.0,YES,224.0,Rack B
MED6312,Vitamin C,Capsule,327.0,323.33,Pharmaplus,27-02-2028,25-05-2025,69.0,YES,285.0,Rack A
MED6313,Metfromin,Syrup,498.0,10.64,Caremed Pvt Ltd,20-09-2028,17-11-2025,17.0,NO,28.0,Shelf 1
MED6314,Vitamin C,Capsule,401.0,484.01,Healthcare Distributors,07-02-2028,18-05-2025,68.0,NO,107.0,Rack A
MED6316,Insulin,Tablet,237.0,230.16,Caremed Pvt Ltd,27-11-2027,17-08-2025,69.0,YES,51.0,Cold Storage
MED6317,Paracetamol,Tablet,453.0,464.84,Healthcare Distributors,28-10-2026,25-06-2025,25.0,NO,49.0,Shelf 1
MED6318,Metfromin,Capsule,464.0,349.91,Apollo Meds,08-07-2026,17-04-2025,19.0,NO,263.0,Rack C
MED6319,Amoxicillin,Syrup,328.0,131.5,Wellness Pharma,15-01-2027,05-03-2025,71.0,YES,3.0,Cold Storage
MED6320,Ibuprofen,Tablet,362.0,296.96,Healthcare Distributors,30-07-2027,14-11-2025,45.0,NO,171.0,Shelf 1
MED6321,Azithromycin,Capsule,322.0,203.59,Pharmaplus,26-02-2028,18-09-2025,62.0,YES,144.0,Shelf 2
MED6323,Vitamin C,Syrup,247.0,210.52,Pharmaplus,27-01-2028,21-05-2025,31.0,NO,58.0,Rack A
MED6324,Cetirizine,Capsule,153.0,484.57,Pharmaplus,01-01-2029,10-06-2025,25.0,YES,73.0,Cold Storage
MED6325,Azithromycin,Syrup,285.0,472.6,Caremed Pvt Ltd,24-04-2029,25-02-2025,16.0,YES,169.0,Rack B
MED6327,Paracetamol,Tablet,383.0,154.56,Apollo Meds,02-03-2029,27-11-2025,61.0,NO,150.0,Cold Storage
MED6328,Omeprazole,Tablet,179.0,254.25,Apollo Meds,26-07-2027,08-11-2025,41.0,NO,269.0,Shelf 1
MED6329,Insulin,Tablet,482.0,68.58,Apollo Meds,20-03-2029,22-04-2025,80.0,NO,214.0,Shelf 2
MED6330,Vitamin C,Syrup,184.0,411.08,Medisupply Co.,27-01-2028,01-04-2025,51.0,YES,77.0,Rack B
MED6331,Omeprazole,Tablet,427.0,168.17,Caremed Pvt Ltd,31-08-2026,18-11-2025,44.0,YES,160.0,Shelf 1
MED6332,Vitamin C,Injection,362.0,172.08,Wellness Pharma,15-10-2028,05-02-2025,19.0,YES,214.0,Shelf 1
MED6334,Vitamin C,Tablet,409.0,411.76,Apollo Meds,20-07-2027,19-08-2025,31.0,YES,142.0,Rack C
MED6335,Dolo 650,Capsule,373.0,342.53,Caremed Pvt Ltd,28-10-2028,17-08-2025,51.0,NO,160.0,Rack C
MED6336,Insulin,Tablet,172.0,413.25,Medisupply Co.,12-05-2028,26-03-2025,71.0,NO,273.0,Rack C
MED6337,Paracetamol,Syrup,403.0,158.55,Apollo Meds,22-05-2027,29-11-2025,100.0,NO,299.0,Rack C
MED6338,Metfromin,Capsule,336.0,343.37,Healthcare Distributors,23-01-2027,16-12-2025,47.0,YES,152.0,Shelf 2
MED6339,Amoxicillin,Injection,431.0,242.38,Apollo Meds,19-01-2029,17-11-2025,19.0,YES,133.0,Cold Storage
MED6340,Ibuprofen,Capsule,447.0,411.7,Pharmaplus,09-03-2029,04-06-2025,42.0,NO,187.0,Rack C
MED6341,Azithromycin,Syrup,348.0,459.86,Medisupply Co.,12-12-2028,06-06-2025,92.0,YES,222.0,Rack A
MED6344,Cetirizine,Syrup,184.0,173.49,Wellness Pharma,30-04-2029,17-12-2025,88.0,YES,228.0,Cold Storage
MED6345,Azithromycin,Injection,494.0,223.29,Pharmaplus,07-08-2026,08-08-2025,73.0,NO,182.0,Shelf 1
MED6346,Cetirizine,Tablet,199.0,52.76,Wellness Pharma,07-03-2028,20-07-2025,94.0,NO,199.0,Cold Storage
MED6347,Paracetamol,Syrup,269.0,273.25,Wellness Pharma,17-12-2028,18-04-2025,37.0,NO,178.0,Rack C
MED6348,Omeprazole,Capsule,482.0,262.51,Caremed Pvt Ltd,01-03-2029,26-05-2025,89.0,NO,139.0,Shelf 1
MED6349,Insulin,Injection,411.0,365.82,Wellness Pharma,27-04-2027,30-09-2025,10.0,NO,262.0,Rack B
MED6350,Vitamin C,Syrup,344.0,75.45,Pharmaplus,06-03-2029,06-12-2025,37.0,NO,9.0,Shelf 1
MED6352,Vitamin C,Tablet,247.0,310.12,Medisupply Co.,16-10-2026,17-09-2025,14.0,NO,24.0,Cold Storage
MED6353,Metfromin,Syrup,337.0,318.09,Pharmaplus,14-03-2027,10-06-2025,13.0,NO,75.0,Rack B
MED6356,Insulin,Capsule,441.0,312.87,Apollo Meds,10-12-2029,31-03-2025,94.0,YES,137.0,Shelf 2
MED6357,Azithromycin,Syrup,343.0,301.82,Pharmaplus,11-10-2029,22-12-2025,77.0,YES,175.0,Rack A
MED6359,Vitamin C,Capsule,500.0,92.73,Medisupply Co.,06-10-2027,05-02-2025,78.0,YES,285.0,Rack C
MED6360,Cetirizine,Tablet,364.0,449.78,Apollo Meds,05-01-2028,04-11-2025,21.0,NO,83.0,Rack C
MED6361,Azithromycin,Syrup,485.0,132.18,Pharmaplus,31-07-2028,14-11-2025,59.0,YES,213.0,Shelf 1
MED6363,Paracetamol,Tablet,407.0,310.49,Apollo Meds,22-01-2028,26-05-2025,68.0,NO,52.0,Shelf 2
MED6364,Omeprazole,Tablet,308.0,14.89,Medisupply Co.,29-12-2028,05-02-2025,85.0,YES,29.0,Rack A
MED6365,Insulin,Tablet,261.0,353.07,Healthcare Distributors,30-07-2027,13-01-2025,88.0,NO,236.0,Rack C
MED6366,Vitamin C,Tablet,197.0,45.85,Apollo Meds,20-02-2028,16-12-2025,72.0,YES,71.0,Rack B
