Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location
MED4560,Cetirizine,Syrup,214,446.52,HealthCare Distributors,13-03-2027,29-04-2025,96,No,261,Rack A
MED4561,Azithromycin,Capsule,95,481.63,PharmaPlus,28-02-2027,20-08-2025,36,Yes,184,Shelf 1
MED4562,Cetirizine,Tablet,255,176.67,Apollo Meds,16-09-2028,14-01-2025,77,No,63,Rack C
MED4563,Paracetamol,Injection,320,330.11,Apollo Meds,19-01-2029,29-07-2025,33,No,11,Rack A
MED4564,Omeprazole,Capsule,443,450.57,MediSupply Co.,18-02-2028,15-04-2025,82,Yes,270,Rack A
MED4565,Insulin,Tablet,80,321.32,Apollo Meds,10-12-2028,12-09-2025,42,Yes,263,Cold Storage
MED4566,Vitamin C,Capsule,28,238.41,Apollo Meds,16-06-2027,03-01-2025,91,No,208,Rack C
MED4567,Omeprazole,Syrup,129,397.03,CareMed Pvt Ltd,16-05-2028,28-05-2025,15,No,167,Cold Storage
MED4568,Vitamin C,Capsule,368,332.5,MediSupply Co.,20-09-2027,16-02-2025,30,Yes,189,Shelf 2
MED4569,Metfromin,Capsule,469,222.12,MediSupply Co.,10-08-2027,26-07-2025,42,No,299,Shelf 2
MED4570,Vitamin C,Injection,369,487.86,MediSupply Co.,04-11-2028,21-08-2025,46,Yes,190,Shelf 2
MED4571,Dolo 666,Tablet,298,62.64,PharmaPlus,10-07-2029,15-12-2025,48,No,227,Shelf 1
MED4572,Insulin,Syrup,5,244.47,MediSupply Co.,25-03-2027,18-09-2025,31,Yes,71,Rack C
MED4573,Paracetamol,Injection,222,432.45,PharmaPlus,13-05-2026,09-10-2025,42,Yes,33,Rack A
MED4574,Metfromin,Tablet,319,262.94,HealthCare Distributors,30-12-2027,18-03-2025,100,No,272,Shelf 2
MED4575,Amoxicillin,Injection,469,189.69,Apollo Meds,02-06-2027,09-10-2025,47,Yes,112,Rack C
MED4576,Ibuprofen,Injection,220,230.41,HealthCare Distributors,28-06-2027,31-07-2025,44,No,222,Shelf 1
MED4577,Azithromycin,Tablet,165,36.3,PharmaPlus,30-06-2029,19-03-2025,72,No,265,Rack A
MED4578,Ibuprofen,Syrup,240,108.94,Wellness Pharma,23-11-2027,29-08-2025,12,Yes,34,Cold Storage
MED4579,Vitamin C,Capsule,135,331.48,Wellness Pharma,19-10-2028,13-03-2025,85,Yes,279,Rack A
MED4580,Cetirizine,Syrup,163,17.41,Wellness Pharma,04-05-2027,11-01-2025,76,No,187,Rack C
MED4581,Azithromycin,Capsule,78,145.83,Wellness Pharma,23-12-2027,04-10-2025,11,No,104,Cold Storage
MED4582,Cetirizine,Injection,472,388.62,HealthCare Distributors,05-10-2028,10-02-2025,60,Yes,44,Shelf 2
MED4583,Paracetamol,Injection,439,181.96,MediSupply Co.,04-02-2029,03-02-2025,36,Yes,50,Cold Storage
MED4584,Omeprazole,Tablet,388,458.39,Wellness Pharma,08-01-2028,05-03-2025,33,Yes,105,Rack B
MED4585,Insulin,Syrup,74,98.15,CareMed Pvt Ltd,06-04-2028,03-11-2025,57,Yes,131,Shelf 2
MED4586,Vitamin C,Capsule,457,432.56,Apollo Meds,29-12-2026,08-03-2025,59,No,76,Rack A
MED4587,Omeprazole,Syrup,443,61.18,Apollo Meds,16-11-2026,31-07-2025,65,Yes,269,Rack A
MED4588,Vitamin C,Capsule,453,155.39,PharmaPlus,30-03-2028,18-02-2025,41,Yes,172,Cold Storage
MED4589,Metfromin,Tablet,201,208.29,HealthCare Distributors,06-03-2028,16-04-2025,44,No,236,Shelf 2
MED4590,Vitamin C,Injection,22,254.23,Wellness Pharma,29-02-2028,14-04-2025,86,No,156,Rack A
MED4591,Dolo 667,Capsule,430,398.48,MediSupply Co.,03-05-2029,04-01-2025,37,Yes,274,Rack B
MED4592,Insulin,Tablet,199,143.9,PharmaPlus,03-05-2029,08-07-2025,11,No,276,Shelf 2
MED4593,Paracetamol,Capsule,382,35.34,HealthCare Distributors,17-04-2027,29-08-2025,12,Yes,183,Shelf 1
MED4594,Metfromin,Syrup,270,146.82,Apollo Meds,08-03-2029,10-04-2025,83,No,68,Cold Storage
MED4595,Amoxicillin,Capsule,297,338.26,MediSupply Co.,26-04-2027,26-12-2025,31,Yes,139,Rack A
MED4596,Ibuprofen,Capsule,79,106.12,PharmaPlus,11-01-2029,21-10-2025,41,Yes,2,Rack A
MED4597,Azithromycin,Injection,333,44.04,HealthCare Distributors,29-10-2026,21-08-2025,69,No,126,Shelf 2
MED4598,Ibuprofen,Tablet,451,355.73,HealthCare Distributors,09-02-2028,25-02-2025,89,Yes,104,Rack B
MED4599,Vitamin C,Syrup,261,109.8,MediSupply Co.,03-04-2029,07-10-2025,48,No,186,Rack B
MED4600,Cetirizine,Injection,279,376.65,PharmaPlus,18-04-2027,01-12-2025,53,No,81,Shelf 2
MED4601,Azithromycin,Injection,394,407.82,PharmaPlus,24-07-2026,03-01-2025,33,Yes,232,Shelf 2
MED4602,Ibuprofen,Injection,99,22.3,HealthCare Distributors,11-12-2028,02-07-2025,78,Yes,282,Rack A
MED4603,Vitamin C,Tablet,263,407.06,PharmaPlus,09-12-2028,01-02-2025,100,Yes,133,Shelf 1
MED4604,Cetirizine,Syrup,222,237.55,HealthCare Distributors,27-05-2028,27-06-2025,10,Yes,274,Rack A
MED4605,Azithromycin,Capsule,477,370.66,CareMed Pvt Ltd,27-10-2028,11-03-2025,11,Yes,281,Rack B
MED4606,Cetirizine,Tablet,499,356.69,Wellness Pharma,08-01-2028,17-02-2025,36,No,292,Rack B
MED4607,Paracetamol,Capsule,376,408.24,MediSupply Co.,19-07-2027,26-05-2025,10,Yes,50,Rack C
MED4608,Omeprazole,Tablet,136,132.45,CareMed Pvt Ltd,19-01-2029,07-12-2025,84,Yes,131,Rack A
MED4609,Insulin,Injection,183,414.57,MediSupply Co.,25-08-2027,13-02-2025,25,Yes,50,Rack C
MED4610,Vitamin C,Capsule,290,144.67,Apollo Meds,05-01-2029,22-08-2025,19,Yes,212,Rack C
MED4611,Omeprazole,Injection,286,239.02,PharmaPlus,24-03-2027,06-04-2025,31,No,95,Rack B
MED4612,Azithromycin,Capsule,135,306.86,Wellness Pharma,07-01-2027,20-01-2025,99,No,63,Rack C
MED4613,Ibuprofen,Syrup,437,299.85,HealthCare Distributors,20-04-2026,02-03-2025,49,No,183,Shelf 2
MED4614,Vitamin C,Capsule,299,124.15,Wellness Pharma,23-01-2029,31-03-2025,74,Yes,148,Shelf 2
MED4615,Cetirizine,Syrup,6,450.74,Apollo Meds,29-08-2027,25-09-2025,49,No,204,Shelf 1
MED4616,Azithromycin,Tablet,297,64.1,Wellness Pharma,10-02-2027,20-05-2025,45,Yes,25,Rack A
MED4617,Cetirizine,Tablet,383,46.84,Wellness Pharma,11-11-2026,01-01-2026,33,Yes,73,Shelf 1
MED4618,Paracetamol,Capsule,30,342.72,Apollo Meds,20-04-2027,17-09-2025,69,Yes,173,Shelf 2
MED4619,Omeprazole,Syrup,37,139.11,MediSupply Co.,25-08-2027,25-07-2025,71,No,27,Rack A
MED4620,Insulin,Tablet,241,368.13,MediSupply Co.,27-12-2026,26-01-2025,93,Yes,268,Shelf 2
MED4621,Vitamin C,Capsule,477,320.36,Wellness Pharma,08-07-2027,05-02-2025,44,Yes,44,Shelf 2
MED4622,Omeprazole,Syrup,18,265.77,MediSupply Co.,09-11-2026,19-12-2025,52,No,26,Shelf 1
MED4623,Vitamin C,Syrup,468,11.94,CareMed Pvt Ltd,20-03-2027,23-10-2025,11,Yes,184,Shelf 2
MED4624,Metfromin,Capsule,476,247.78,Apollo Meds,12-02-2027,30-11-2025,29,Yes,126,Shelf 1
MED4625,Vitamin C,Syrup,151,87.58,Wellness Pharma,01-10-2026,17-03-2025,92,Yes,255,Shelf 1
MED4626,Dolo 666,Syrup,448,350.79,HealthCare Distributors,15-06-2027,03-04-2025,75,No,279,Rack B
MED4627,Insulin,Tablet,107,204.83,MediSupply Co.,04-01-2028,18-10-2025,47,Yes,126,Cold Storage
MED4628,Paracetamol,Tablet,308,221.67,Wellness Pharma,22-06-2026,02-01-2025,75,No,225,Rack A
MED4629,Metfromin,Tablet,143,60.63,PharmaPlus,21-04-2029,04-03-2025,50,Yes,210,Rack A
MED4630,Amoxicillin,Syrup,398,391.61,Wellness Pharma,02-11-2028,20-11-2025,83,Yes,25,Rack B
MED4631,Ibuprofen,Tablet,34,10.18,MediSupply Co.,30-10-2028,21-08-2025,16,No,143,Shelf 1
MED4632,Azithromycin,Injection,37,319.44,PharmaPlus,14-04-2029,30-05-2025,19,No,10,Rack B
MED4633,Ibuprofen,Syrup,289,217.03,HealthCare Distributors,13-04-2028,23-07-2025,63,Yes,277,Rack B
MED4634,Vitamin C,Tablet,189,459.94,PharmaPlus,28-07-2027,14-11-2025,93,Yes,109,Shelf 1
MED4635,Cetirizine,Capsule,120,88.21,Wellness Pharma,17-02-2027,30-08-2025,98,Yes,64,Rack C
MED4636,Azithromycin,Tablet,128,140.34,MediSupply Co.,31-01-2029,07-01-2025,25,Yes,165,Rack A
MED4637,Cetirizine,Syrup,454,218.08,PharmaPlus,30-11-2028,30-11-2025,26,Yes,292,Rack C
MED4638,Paracetamol,Capsule,252,292.56,CareMed Pvt Ltd,10-06-2026,09-07-2025,90,No,9,Rack B
MED4639,Omeprazole,Injection,465,138.16,MediSupply Co.,22-12-2028,05-06-2025,23,Yes,63,Cold Storage
MED4640,Insulin,Capsule,421,170.66,Apollo Meds,20-11-2026,26-11-2025,79,Yes,189,Shelf 1
MED4641,Vitamin C,Syrup,403,62.84,Wellness Pharma,13-02-2028,12-06-2025,68,Yes,198,Cold Storage
MED4642,Omeprazole,Syrup,353,274.02,Apollo Meds,08-04-2027,09-10-2025,21,Yes,121,Cold Storage
MED4643,Vitamin C,Tablet,15,146.94,Wellness Pharma,27-09-2026,26-02-2025,77,Yes,264,Rack A
MED4644,Metfromin,Syrup,442,28.78,MediSupply Co.,07-08-2029,25-08-2025,38,No,200,Shelf 2
MED4645,Vitamin C,Injection,182,54.83,Wellness Pharma,14-01-2029,30-12-2025,90,Yes,158,Rack B
MED4646,Dolo 667,Tablet,390,376.28,MediSupply Co.,08-12-2027,22-09-2025,59,Yes,286,Rack B
MED4647,Insulin,Syrup,487,56.58,Wellness Pharma,20-02-2027,16-03-2025,61,No,18,Cold Storage
MED4648,Paracetamol,Capsule,200,317.14,HealthCare Distributors,08-04-2027,27-06-2025,39,Yes,218,Shelf 2
MED4649,Metfromin,Injection,85,161.49,CareMed Pvt Ltd,17-07-2028,31-03-2025,81,Yes,273,Shelf 1
MED4650,Amoxicillin,Syrup,496,314.18,MediSupply Co.,15-05-2026,15-06-2025,42,No,138,Rack C
MED4651,Ibuprofen,Syrup,313,229.31,MediSupply Co.,14-10-2026,07-03-2025,25,No,144,Shelf 1
MED4652,Azithromycin,Tablet,399,249.61,CareMed Pvt Ltd,11-05-2027,15-05-2025,12,Yes,272,Rack B
MED4653,Ibuprofen,Syrup,407,206.29,CareMed Pvt Ltd,19-02-2029,14-03-2025,39,Yes,163,Shelf 1
MED4654,Vitamin C,Syrup,374,386.58,PharmaPlus,21-12-2027,21-08-2025,33,No,23,Rack B
MED4655,Cetirizine,Injection,156,296.64,PharmaPlus,20-02-2027,03-07-2025,65,Yes,4,Shelf 2
MED4656,Azithromycin,Capsule,90,321,MediSupply Co.,14-03-2029,17-02-2025,53,Yes,8,Shelf 2
MED4657,Cetirizine,Syrup,136,76.75,PharmaPlus,25-12-2026,06-08-2025,81,No,252,Shelf 1
MED4658,Paracetamol,Capsule,399,176.28,PharmaPlus,11-05-2029,06-10-2025,24,No,1,Rack A
MED4659,Omeprazole,Capsule,243,70.16,Apollo Meds,04-11-2028,23-10-2025,49,Yes,50,Rack C
MED4660,Insulin,Tablet,177,32.78,MediSupply Co.,02-08-2026,14-03-2025,88,Yes,143,Shelf 2
MED4661,Vitamin C,Syrup,477,44,Wellness Pharma,15-02-2027,18-01-2025,50,No,277,Shelf 1
MED4662,Omeprazole,Syrup,381,41.05,Wellness Pharma,03-03-2029,16-02-2025,42,Yes,92,Cold Storage
MED4663,Vitamin C,Tablet,174,141.82,Apollo Meds,25-12-2026,03-06-2025,83,Yes,249,Shelf 2
MED4664,Metfromin,Tablet,82,208.38,PharmaPlus,11-11-2027,22-10-2025,22,Yes,65,Shelf 1
MED4665,Vitamin C,Tablet,10,96.6,PharmaPlus,16-10-2026,01-10-2025,67,Yes,137,Rack B
MED4666,Dolo 668,Tablet,353,460.84,Apollo Meds,12-03-2027,01-08-2025,55,Yes,159,Rack C
MED4667,Insulin,Injection,381,302.95,CareMed Pvt Ltd,25-08-2029,24-04-2025,52,No,186,Cold Storage
MED4668,Azithromycin,Tablet,374,174.99,MediSupply Co.,31-03-2027,11-12-2025,89,Yes,172,Shelf 1
MED4669,Ibuprofen,Tablet,389,45.21,Apollo Meds,20-12-2028,19-06-2025,67,No,180,Rack C
MED4670,Vitamin C,Capsule,57,384.77,Wellness Pharma,14-06-2027,15-11-2025,44,No,0,Shelf 2
MED4671,Cetirizine,Syrup,470,449.61,CareMed Pvt Ltd,16-07-2027,27-08-2025,21,No,39,Rack C
MED4672,Azithromycin,Tablet,333,24.53,HealthCare Distributors,04-07-2026,12-05-2025,57,No,223,Rack A
MED4673,Cetirizine,Syrup,194,220.63,HealthCare Distributors,31-01-2028,10-06-2025,15,Yes,288,Rack A
MED4674,Paracetamol,Injection,249,295.31,CareMed Pvt Ltd,26-10-2028,02-08-2025,25,No,107,Cold Storage
MED4675,Omeprazole,Syrup,147,121.14,Wellness Pharma,20-07-2026,11-07-2025,38,No,115,Cold Storage
MED4676,Insulin,Capsule,443,490.9,HealthCare Distributors,19-03-2028,30-04-2025,30,Yes,31,Rack A
MED4677,Vitamin C,Capsule,488,70.84,MediSupply Co.,20-03-2028,12-04-2025,39,No,215,Cold Storage
MED4678,Omeprazole,Syrup,275,341.67,HealthCare Distributors,26-07-2028,29-01-2025,92,Yes,231,Shelf 2
MED4679,Vitamin C,Capsule,479,221.46,PharmaPlus,04-09-2029,30-10-2025,49,Yes,249,Rack B
MED4680,Metfromin,Tablet,143,192.59,CareMed Pvt Ltd,27-07-2027,05-09-2025,93,Yes,235,Rack B
MED4681,Vitamin C,Syrup,499,421.04,HealthCare Distributors,06-12-2027,02-12-2025,33,No,288,Rack A
MED4682,Dolo 667,Tablet,425,182.96,Apollo Meds,17-10-2027,23-02-2025,35,Yes,72,Rack B
MED4683,Insulin,Capsule,428,287.93,Apollo Meds,25-11-2029,18-02-2025,42,No,109,Rack A
MED4684,Paracetamol,Capsule,18,484.98,Wellness Pharma,12-07-2028,01-12-2025,78,No,261,Rack B
MED4685,Metfromin,Capsule,367,316.37,PharmaPlus,28-04-2028,20-07-2025,26,Yes,88,Rack A
MED4686,Amoxicillin,Capsule,218,355.76,PharmaPlus,09-06-2027,18-05-2025,16,No,184,Rack A
MED4687,Ibuprofen,Injection,445,209.63,Apollo Meds,25-05-2027,18-05-2025,79,Yes,191,Rack B
MED4688,Azithromycin,Injection,445,183.04,CareMed Pvt Ltd,24-11-2026,01-03-2025,99,No,109,Shelf 1
MED4689,Ibuprofen,Syrup,121,173.13,Wellness Pharma,18-06-2026,17-01-2025,36,No,27,Shelf 2
MED4690,Vitamin C,Injection,28,362.83,CareMed Pvt Ltd,29-01-2029,12-06-2025,97,Yes,4,Shelf 1
MED4691,Cetirizine,Tablet,376,189.5,PharmaPlus,09-07-2026,23-03-2025,68,No,197,Rack B
MED4692,Azithromycin,Syrup,334,410.37,HealthCare Distributors,04-01-2028,07-06-2025,96,Yes,294,Shelf 2
MED4693,Cetirizine,Syrup,454,81.78,CareMed Pvt Ltd,04-12-2026,12-04-2025,36,No,15,Cold Storage
MED4694,Paracetamol,Capsule,479,207.68,Apollo Meds,10-08-2028,27-09-2025,25,Yes,123,Rack C
MED4695,Omeprazole,Capsule,412,142.61,MediSupply Co.,14-07-2027,01-09-2025,99,Yes,40,Rack C
MED4696,Insulin,Injection,307,352.52,MediSupply Co.,27-04-2028,09-05-2025,17,Yes,58,Shelf 2
MED4697,Vitamin C,Injection,320,312.13,MediSupply Co.,09-01-2027,27-07-2025,18,Yes,206,Shelf 1
MED4698,Omeprazole,Tablet,473,82.25,Wellness Pharma,23-05-2027,24-09-2025,16,Yes,277,Rack B
MED4699,Vitamin C,Tablet,333,269.53,MediSupply Co.,21-07-2026,17-04-2025,76,Yes,28,Rack A
MED4700,Metfromin,Syrup,184,249.95,Wellness Pharma,10-01-2027,02-01-2025,16,No,227,Shelf 2
MED4701,Azithromycin,Injection,319,314.68,Wellness Pharma,31-01-2027,27-09-2025,42,Yes,183,Shelf 2
MED4702,Ibuprofen,Injection,378,83.39,Apollo Meds,20-01-2028,08-10-2025,85,Yes,76,Shelf 1
MED4703,Vitamin C,Tablet,41,111.12,CareMed Pvt Ltd,10-10-2027,22-10-2025,45,No,61,Cold Storage
MED4704,Cetirizine,Syrup,359,460.46,PharmaPlus,01-04-2028,12-10-2025,85,Yes,242,Cold Storage
MED4705,Azithromycin,Capsule,212,352.55,HealthCare Distributors,09-09-2027,20-07-2025,37,Yes,84,Rack C
MED4706,Cetirizine,Tablet,202,106.11,PharmaPlus,03-12-2027,16-04-2025,73,No,255,Rack A
MED4707,Paracetamol,Capsule,7,152.41,PharmaPlus,03-05-2027,25-04-2025,35,Yes,45,Cold Storage
MED4708,Omeprazole,Tablet,465,311.23,CareMed Pvt Ltd,14-03-2027,21-03-2025,20,Yes,32,Cold Storage
MED4709,Insulin,Injection,193,184.87,MediSupply Co.,14-10-2027,03-12-2025,75,Yes,50,Rack A
MED4710,Vitamin C,Capsule,54,144.09,MediSupply Co.,16-12-2026,23-06-2025,100,No,118,Rack B
MED4711,Omeprazole,Injection,12,407.11,MediSupply Co.,08-08-2027,03-07-2025,97,No,64,Rack B
MED4712,Vitamin C,Capsule,195,293.53,PharmaPlus,05-06-2028,17-06-2025,49,No,224,Rack A
MED4713,Metformin,Syrup,500,76.91,Wellness Pharma,05-03-2028,18-03-2025,13,Yes,86,Shelf 1
MED4714,Vitamin C,Capsule,219,368.45,MediSupply Co.,21-04-2026,17-10-2025,20,Yes,222,Shelf 2
MED4715,Cetirizine,Syrup,233,493.93,CareMed Pvt Ltd,16-03-2027,21-03-2025,21,Yes,143,Shelf 1
MED4716,Paracetamol,Tablet,398,458.45,Wellness Pharma,21-01-2029,17-09-2025,68,Yes,173,Shelf 2
MED4717,Paracetamol,Tablet,233,144.27,Wellness Pharma,30-06-2027,13-09-2025,53,No,182,Shelf 2
MED4718,Dolo 665,Capsule,455,23.5,PharmaPlus,02-11-2027,01-05-2025,54,No,183,Rack C
MED4719,Omeprazole,Syrup,38,386.79,Wellness Pharma,26-06-2028,02-05-2025,93,No,133,Shelf 2
MED4720,Paracetamol,Tablet,280,199.02,MediSupply Co.,09-04-2028,29-08-2025,23,No,202,Shelf 2
MED4721,Azithromycin,Capsule,252,479.81,CareMed Pvt Ltd,11-12-2026,07-07-2025,29,No,112,Rack B
MED4722,Azithromycin,Syrup,118,257.19,MediSupply Co.,18-11-2027,05-10-2025,23,No,100,Rack A
MED4723,Paracetamol,Syrup,367,402.12,PharmaPlus,29-03-2028,29-07-2025,24,No,48,Shelf 1
MED4724,Cetirizine,Capsule,428,20.74,Wellness Pharma,06-08-2028,08-10-2025,52,Yes,299,Rack A
MED4725,Insulin,Syrup,191,173.84,Apollo Meds,20-02-2027,18-02-2025,74,No,122,Shelf 2
MED4726,Vitamin C,Syrup,163,467.43,PharmaPlus,18-07-2027,14-09-2025,65,Yes,171,Cold Storage
MED4727,Paracetamol,Tablet,422,357.98,CareMed Pvt Ltd,26-01-2029,30-03-2025,10,No,50,Shelf 1
MED4728,Insulin,Tablet,275,306.96,PharmaPlus,21-06-2027,15-07-2025,89,Yes,163,Cold Storage
MED4729,Omeprazole,Tablet,256,186.71,MediSupply Co.,12-04-2029,29-09-2025,78,No,225,Shelf 2
MED4730,Cetirizine,Syrup,99,268.19,HealthCare Distributors,13-03-2028,30-10-2025,66,Yes,288,Shelf 2
MED4731,Metformin,Tablet,319,374.29,Apollo Meds,12-01-2027,14-03-2025,90,No,129,Rack B
MED4732,Amoxicillin,Injection,124,259.23,HealthCare Distributors,01-04-2028,26-12-2025,95,Yes,4,Rack C
MED4733,Paracetamol,Syrup,204,371.98,HealthCare Distributors,29-05-2027,01-06-2025,80,Yes,57,Shelf 1
MED4734,Paracetamol,Tablet,280,174.66,MediSupply Co.,28-12-2026,28-10-2025,13,Yes,286,Cold Storage
MED4735,Paracetamol,Capsule,289,168.58,CareMed Pvt Ltd,10-10-2026,02-11-2025,29,Yes,252,Shelf 2
MED4736,Azithromycin,Tablet,179,163.44,Apollo Meds,01-06-2029,07-07-2025,20,No,76,Shelf 1
MED4737,Vitamin C,Syrup,365,301.46,HealthCare Distributors,30-10-2027,18-09-2025,10,No,23,Rack C
MED4738,Insulin,Capsule,83,480.84,Apollo Meds,22-06-2027,11-10-2025,65,No,3,Cold Storage
MED4739,Azithromycin,Injection,217,395.77,Apollo Meds,02-10-2027,10-01-2025,32,No,241,Shelf 2
MED4740,Azithromycin,Capsule,10,202.46,PharmaPlus,11-05-2028,20-11-2025,15,Yes,280,Shelf 1
MED4741,Dolo 650,Syrup,428,354.35,MediSupply Co.,15-09-2028,03-06-2025,38,No,228,Cold Storage
MED4742,Dolo 650,Syrup,483,360.93,HealthCare Distributors,17-01-2027,29-04-2025,40,Yes,279,Cold Storage
MED4743,Amoxicillin,Tablet,480,276.16,Apollo Meds,15-01-2029,30-11-2025,74,Yes,66,Rack C
MED4744,Omeprazole,Syrup,240,141.31,Apollo Meds,09-01-2029,25-04-2025,77,Yes,97,Rack A
MED4745,Insulin,Injection,111,389.14,CareMed Pvt Ltd,24-08-2029,22-10-2025,49,No,148,Rack C
MED4746,Ibuprofen,Tablet,207,30.32,HealthCare Distributors,26-04-2028,25-12-2025,33,Yes,243,Rack A
MED4747,Insulin,Syrup,23,461.46,MediSupply Co.,31-07-2026,13-01-2025,58,Yes,50,Shelf 1
MED4748,Metformin,Capsule,401,169.18,HealthCare Distributors,01-09-2026,07-07-2025,69,No,227,Shelf 1
MED4749,Metformin,Injection,231,217.58,HealthCare Distributors,14-11-2026,27-01-2025,18,Yes,258,Shelf 1
MED4750,Metformin,Syrup,53,36.54,CareMed Pvt Ltd,11-01-2029,13-11-2025,15,Yes,125,Shelf 2
MED4751,Paracetamol,Syrup,487,198.34,Apollo Meds,21-06-2029,13-08-2025,37,Yes,139,Rack C
MED4752,Amoxicillin,Tablet,302,252.97,PharmaPlus,08-07-2029,14-08-2025,61,No,234,Rack C
MED4753,Azithromycin,Syrup,297,383.27,Wellness Pharma,13-10-2027,14-12-2025,82,No,300,Rack A
MED4754,Cetirizine,Syrup,101,173.69,PharmaPlus,24-01-2028,17-11-2025,27,No,37,Shelf 2
MED4755,Omeprazole,Injection,353,411.13,MediSupply Co.,23-08-2028,22-12-2025,91,Yes,22,Cold Storage
MED4756,Insulin,Capsule,83,328.14,CareMed Pvt Ltd,14-11-2028,25-11-2025,65,No,128,Rack C
MED4757,Paracetamol,Syrup,378,196.35,HealthCare Distributors,22-01-2027,30-12-2025,85,Yes,190,Cold Storage
MED4758,Metformin,Capsule,158,468.68,Wellness Pharma,09-07-2029,26-12-2025,46,Yes,149,Shelf 1
MED4759,Dolo 665,Capsule,400,13.59,Wellness Pharma,24-05-2027,30-10-2025,82,No,170,Rack C
MED4760,Metformin,Tablet,152,73.35,Wellness Pharma,12-12-2026,12-06-2025,61,Yes,173,Rack C
MED4761,Vitamin C,Syrup,473,412.17,HealthCare Distributors,20-05-2028,09-12-2025,19,Yes,153,Rack B
MED4762,Cetirizine,Syrup,167,487.61,MediSupply Co.,15-10-2028,10-01-2025,13,Yes,30,Shelf 1
MED4763,Metformin,Tablet,37,177.34,HealthCare Distributors,06-07-2026,21-06-2025,23,No,199,Rack A
MED4764,Cetirizine,Tablet,279,391.08,Wellness Pharma,14-09-2027,12-06-2025,59,Yes,278,Rack B
MED4765,Paracetamol,Tablet,161,134.13,MediSupply Co.,21-11-2028,23-02-2025,76,No,186,Cold Storage
MED4766,Cetirizine,Tablet,160,67.89,PharmaPlus,26-03-2028,08-07-2025,14,Yes,294,Rack B
MED4767,Vitamin C,Injection,457,162.8,PharmaPlus,29-01-2029,20-10-2025,68,No,208,Shelf 2
MED4768,Amoxicillin,Tablet,163,447.39,MediSupply Co.,24-10-2028,30-08-2025,62,No,213,Shelf 2
MED4769,Insulin,Tablet,15,490.78,Wellness Pharma,10-05-2026,10-04-2025,17,No,61,Cold Storage
MED4770,Azithromycin,Capsule,251,103.14,CareMed Pvt Ltd,10-09-2028,04-01-2025,31,Yes,279,Rack A
MED4771,Omeprazole,Syrup,472,474.56,Wellness Pharma,30-07-2027,29-03-2025,34,Yes,206,Shelf 2
MED4772,Azithromycin,Tablet,345,144.66,HealthCare Distributors,18-05-2026,30-04-2025,66,No,61,Rack B
MED4773,Ibuprofen,Syrup,271,100.98,PharmaPlus,24-09-2028,07-04-2025,50,No,223,Shelf 2
MED4774,Paracetamol,Injection,272,479.68,PharmaPlus,18-10-2028,17-02-2025,29,Yes,160,Shelf 1
MED4775,Vitamin C,Syrup,453,237.16,HealthCare Distributors,12-05-2027,21-07-2025,92,No,53,Rack A
MED4776,Paracetamol,Capsule,230,303.04,MediSupply Co.,29-03-2029,17-06-2025,11,Yes,98,Rack B
MED4777,Dolo 665,Capsule,432,237.13,Apollo Meds,17-06-2027,13-11-2025,51,Yes,154,Rack A
MED4778,Vitamin C,Syrup,281,483,MediSupply Co.,06-09-2028,29-01-2025,11,No,118,Rack A
MED4779,Azithromycin,Capsule,18,203.39,MediSupply Co.,20-09-2028,13-08-2025,97,No,167,Cold Storage
MED4780,Paracetamol,Tablet,121,366.05,CareMed Pvt Ltd,16-12-2026,29-07-2025,98,Yes,234,Shelf 1
MED4781,Azithromycin,Syrup,85,376.8,Apollo Meds,23-08-2028,10-02-2025,39,No,247,Cold Storage
MED4782,Insulin,Tablet,309,12.69,HealthCare Distributors,05-11-2027,31-01-2025,86,No,257,Shelf 1
MED4783,Vitamin C,Capsule,489,30.71,Apollo Meds,14-04-2029,15-05-2025,96,Yes,63,Shelf 2
MED4784,Cetirizine,Capsule,82,171.82,MediSupply Co.,09-09-2029,28-07-2025,62,No,273,Rack A
MED4785,Azithromycin,Capsule,114,141.47,CareMed Pvt Ltd,19-02-2029,07-11-2025,50,Yes,243,Rack B
MED4786,Insulin,Capsule,29,26.97,CareMed Pvt Ltd,29-06-2026,04-10-2025,62,No,169,Rack C
MED4787,Omeprazole,Injection,318,281.72,CareMed Pvt Ltd,09-11-2027,01-02-2025,66,No,34,Cold Storage
MED4788,Omeprazole,Injection,452,63.01,Apollo Meds,15-04-2029,23-07-2025,89,No,177,Rack C
MED4789,Amoxicillin,Syrup,210,450.4,HealthCare Distributors,14-11-2026,07-09-2025,91,No,72,Rack C
MED4790,Azithromycin,Injection,314,393.93,HealthCare Distributors,27-02-2027,10-04-2025,81,No,244,Rack C
MED4791,Insulin,Tablet,284,35.15,PharmaPlus,28-11-2029,24-05-2025,13,No,228,Cold Storage
MED4792,Metformin,Syrup,464,42.37,PharmaPlus,07-07-2029,31-12-2025,79,Yes,132,Shelf 1
MED4793,Insulin,Syrup,16,181.3,HealthCare Distributors,16-02-2027,01-10-2025,17,Yes,148,Shelf 2
MED4794,Dolo 665,Capsule,374,21.57,HealthCare Distributors,10-04-2027,31-03-2025,24,No,193,Shelf 1
